date,holdings,n_holdings,buy_signals,cash,stock_value,total,day_return_pct,cum_return_pct,actions
2026-04-14,"sz.300570,sh.601177,sz.001285",3,,43722.51,58754.0,102476.51,-0.0733,2.4765,买入 sh.601177 1600股 @14.81; 买入 sz.001285 400股 @53.57
2026-04-15,现金,0,,101180.0,0.0,101180.0,-1.2652,1.18,卖出 sz.300570 (volume_deterioration); 卖出 sh.601177 (volume_deterioration); 卖出 sz.001285 (volume_deterioration)
2026-04-16,现金,0,,101180.0,0.0,101180.0,0.0,1.18,—
2026-04-17,现金,0,"sh.688100,sz.002049",101180.0,0.0,101180.0,0.0,1.18,—
2026-04-20,"sh.688100,sz.002049",2,"sh.688100,sh.603325",56119.98,44832.0,100951.98,-0.2254,0.952,买入 sh.688100 600股 @38.58; 买入 sz.002049 300股 @72.89
2026-04-21,"sz.002049,sh.603325",2,,55864.29,44103.0,99967.29,-0.9754,-0.0327,买入 sh.603325 300股 @76.50; 卖出 sh.688100 (volume_deterioration)
2026-04-22,"sz.002049,sh.603325",2,"sh.603160,sh.688049,sz.001395,sz.002049",55864.29,45012.0,100876.29,0.9093,0.8763,—
2026-04-23,"sz.002049,sh.603325,sh.603160,sh.688049",4,,15317.79,84494.0,99811.79,-1.0553,-0.1882,买入 sh.603160 300股 @70.98; 买入 sh.688049 400股 @48.03
2026-04-24,sh.688049,1,,76891.15,18828.0,95719.15,-4.1004,-4.2808,卖出 sz.002049 (volume_deterioration); 卖出 sh.603325 (stop_loss); 卖出 sh.603160 (stop_loss)
2026-04-27,sh.688049,1,,76891.15,19284.0,96175.15,0.4764,-3.8248,—
2026-04-28,sh.688049,1,,76891.15,18560.0,95451.15,-0.7528,-4.5488,—
2026-04-29,sh.688049,1,,76891.15,18744.0,95635.15,0.1928,-4.3648,—
2026-04-30,sh.688049,1,sh.688358,76891.15,19228.0,96119.15,0.5061,-3.8808,—
2026-05-06,"sh.688049,sh.688358",2,sh.688358,54903.19,41214.0,96117.19,-0.002,-3.8828,买入 sh.688358 700股 @31.38
2026-05-07,sh.688049,1,sh.603267,77714.35,19748.0,97462.35,1.3995,-2.5376,卖出 sh.688358 (volume_deterioration)
2026-05-08,sh.603267,1,"sh.688358,sh.603662,sz.000997,sh.688636",75605.02,22764.0,98369.02,0.9303,-1.631,买入 sh.603267 400股 @54.25; 卖出 sh.688049 (volume_deterioration)
2026-05-11,"sh.603267,sh.688358,sh.603662,sz.000997",4,"sz.000997,sh.603662",15043.52,84740.0,99783.52,1.438,-0.2165,买入 sh.688358 600股 @33.66; 买入 sh.603662 300股 @61.75; 买入 sz.000997 1000股 @21.78
2026-05-12,"sh.603267,sh.688358,sh.603662,sz.000997",4,,15043.52,83102.0,98145.52,-1.6416,-1.8545,—
2026-05-13,"sh.603267,sz.000997",2,,53998.52,45260.0,99258.52,1.134,-0.7415,卖出 sh.688358 (volume_deterioration); 卖出 sh.603662 (volume_deterioration)
2026-05-14,sz.000997,1,,76907.59,22350.0,99257.59,-0.0009,-0.7424,卖出 sh.603267 (volume_deterioration)
2026-05-15,现金,0,,99335.14,0.0,99335.14,0.0781,-0.6649,卖出 sz.000997 (volume_deterioration)
2026-05-18,现金,0,,99335.14,0.0,99335.14,0.0,-0.6649,—
2026-05-19,现金,0,,99335.14,0.0,99335.14,0.0,-0.6649,—
